Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Claim_ID
355040,355040,10000,2025-03-21 03:56:22,1,14140
355161,355161,10000,2025-03-21 01:19:56,1,14141
355163,355163,10000,2025-02-27 23:44:36,1,14142
355169,355169,10000,2025-11-14 23:19:18,1,14143
355186,355186,10000,2025-06-21 16:17:59,1,14144
355222,355222,10000,2025-11-07 09:34:59,1,14145
355239,355239,10000,2025-01-20 08:57:52,1,14146
355252,355252,10000,2025-03-07 09:01:44,1,14147
355258,355258,10000,2025-05-14 01:52:14,1,14148
355269,355269,10000,2025-02-13 12:53:39,1,14149
355272,355272,10000,2025-07-14 05:27:49,1,14150
355307,355307,10000,2025-02-20 19:21:29,1,14151
355316,355316,10000,2025-11-28 01:29:56,1,14152
355319,355319,10000,2025-11-21 02:48:01,1,14153
355352,355352,10000,2025-05-21 13:40:07,1,14154
355380,355380,10000,2025-07-21 03:20:33,1,14155
355394,355394,10000,2025-12-07 03:06:17,1,14156
355438,355438,10000,2025-07-21 21:22:07,1,14157
355469,355469,10000,2025-10-14 23:16:41,1,14158
355557,355557,10000,2025-04-07 21:16:35,1,14159
355561,355561,10000,2025-05-07 15:09:07,1,14160
355606,355606,10000,2025-09-21 00:06:18,1,14161
355615,355615,10000,2025-05-14 00:29:00,1,14162
355668,355668,10000,2025-05-07 12:31:20,1,14163
355684,355684,10000,2025-05-14 06:26:20,1,14164
355726,355726,10000,2025-08-21 11:02:07,1,14165
355738,355738,10000,2025-03-07 13:39:57,1,14166
355745,355745,10000,2025-09-07 12:04:10,1,14167
355777,355777,10000,2025-02-20 13:53:51,1,14168
355785,355785,10000,2025-02-20 04:30:09,1,14169
355786,355786,10000,2025-08-21 01:53:16,1,14170
355795,355795,10000,2025-04-14 19:47:45,1,14171
355846,355846,10000,2025-06-21 02:29:47,1,14172
355896,355896,10000,2025-08-14 17:57:25,1,14173
355899,355899,10000,2025-09-28 11:52:42,1,14174
355951,355951,10000,2025-04-07 18:36:34,1,14175
355957,355957,10000,2025-02-20 10:07:12,1,14176
356024,356024,10000,2025-02-06 06:29:01,1,14177
356033,356033,10000,2025-04-28 21:46:13,1,14178
356047,356047,10000,2025-02-13 19:22:12,1,14179
356097,356097,10000,2025-03-28 08:49:51,1,14180
356103,356103,10000,2025-07-07 05:18:26,1,14181
356134,356134,10000,2025-11-14 12:54:55,1,14182
356156,356156,10000,2025-04-28 00:17:09,1,14183
356159,356159,10000,2025-04-28 09:54:30,1,14184
356225,356225,10000,2025-01-27 13:42:58,1,14185
356243,356243,10000,2025-01-27 15:53:41,1,14186
356295,356295,10000,2025-09-21 07:22:49,1,14187
356361,356361,10000,2025-03-14 05:56:00,1,14188
356377,356377,10000,2025-12-28 15:07:40,1,14189
356491,356491,10000,2025-02-06 14:41:50,1,14190
356492,356492,10000,2025-05-07 14:28:22,1,14191
356517,356517,10000,2025-05-14 22:47:48,1,14192
356546,356546,10000,2025-05-28 18:49:58,1,14193
356556,356556,10000,2025-09-21 16:54:19,1,14194
356635,356635,10000,2025-05-21 16:46:26,1,14195
356636,356636,10000,2025-05-21 20:30:05,1,14196
356637,356637,10000,2025-12-28 23:29:08,1,14197
356659,356659,10000,2025-05-28 01:59:53,1,14198
356671,356671,10000,2025-12-14 09:52:57,1,14199
356672,356672,10000,2025-09-07 00:02:15,1,14200
356682,356682,10000,2025-02-13 10:57:18,1,14201
356707,356707,10000,2025-10-07 09:38:03,1,14202
356713,356713,10000,2025-02-27 10:13:43,1,14203
356717,356717,10000,2025-11-21 15:20:51,1,14204
356728,356728,10000,2025-12-14 00:43:35,1,14205
356736,356736,10000,2025-02-27 04:22:36,1,14206
356828,356828,10000,2025-11-28 23:20:30,1,14207
356838,356838,10000,2025-05-14 04:37:14,1,14208
356843,356843,10000,2025-10-14 10:23:20,1,14209
356884,356884,10000,2025-04-21 18:34:44,1,14210
356928,356928,10000,2025-03-21 04:14:50,1,14211
356934,356934,10000,2025-04-14 18:54:21,1,14212
356948,356948,10000,2025-10-14 08:55:14,1,14213
356960,356960,10000,2025-11-28 15:56:27,1,14214
357010,357010,10000,2025-06-07 11:21:39,1,14215
357016,357016,10000,2025-06-14 14:38:48,1,14216
357060,357060,10000,2025-01-06 20:22:17,1,14217
357082,357082,10000,2025-02-20 02:17:25,1,14218
357090,357090,10000,2025-06-28 17:47:08,1,14219
357096,357096,10000,2025-06-28 22:39:10,1,14220
357107,357107,10000,2025-02-20 01:28:54,1,14221
357140,357140,10000,2025-06-28 23:30:01,1,14222
357142,357142,10000,2025-02-27 11:01:23,1,14223
357147,357147,10000,2025-12-07 17:48:44,1,14224
357162,357162,10000,2025-09-28 15:20:50,1,14225
357181,357181,10000,2025-04-07 22:34:17,1,14226
357185,357185,10000,2025-11-07 05:46:35,1,14227
357188,357188,10000,2025-03-28 01:35:55,1,14228
357226,357226,10000,2025-07-07 00:49:05,1,14229
357228,357228,10000,2025-03-07 17:36:56,1,14230
357229,357229,10000,2025-08-21 12:07:12,1,14231
357256,357256,10000,2025-01-06 20:33:20,1,14232
357350,357350,10000,2025-05-28 16:28:26,1,14233
357388,357388,10000,2025-12-07 23:06:29,1,14234
357406,357406,10000,2025-07-21 08:20:23,1,14235
357414,357414,10000,2025-01-06 14:37:20,1,14236
357427,357427,10000,2025-12-21 02:31:46,1,14237
357475,357475,10000,2025-04-14 15:12:42,1,14238
357498,357498,10000,2025-10-14 10:17:56,1,14239
357534,357534,10000,2025-11-28 13:48:45,1,14240
357538,357538,10000,2025-06-28 05:47:40,1,14241
357615,357615,10000,2025-12-07 13:28:22,1,14242
357619,357619,10000,2025-03-14 07:00:49,1,14243
357621,357621,10000,2025-04-21 21:20:53,1,14244
357658,357658,10000,2025-07-14 11:12:58,1,14245
357694,357694,10000,2025-02-06 18:51:16,1,14246
357698,357698,10000,2025-11-21 23:10:18,1,14247
357731,357731,10000,2025-05-07 12:29:56,1,14248
357827,357827,10000,2025-10-07 05:20:38,1,14249
357848,357848,10000,2025-10-28 08:02:17,1,14250
357863,357863,10000,2025-09-21 07:14:18,1,14251
357884,357884,10000,2025-11-21 00:45:55,1,14252
357908,357908,10000,2025-02-20 13:04:15,1,14253
357913,357913,10000,2025-03-21 21:03:21,1,14254
357915,357915,10000,2025-03-21 08:15:01,1,14255
358026,358026,10000,2025-03-07 10:22:49,1,14256
358031,358031,10000,2025-10-28 22:17:18,1,14257
358040,358040,10000,2025-08-14 17:10:17,1,14258
358100,358100,10000,2025-03-07 16:37:36,1,14259
358109,358109,10000,2025-10-28 18:02:37,1,14260
358119,358119,10000,2025-12-21 03:46:41,1,14261
358154,358154,10000,2025-01-20 19:33:28,1,14262
358167,358167,10000,2025-05-07 09:29:22,1,14263
358194,358194,10000,2025-01-20 19:52:41,1,14264
358211,358211,10000,2025-03-28 03:23:48,1,14265
358214,358214,10000,2025-01-13 11:47:06,1,14266
358252,358252,10000,2025-10-07 12:03:22,1,14267
358326,358326,10000,2025-04-28 06:30:27,1,14268
358332,358332,10000,2025-12-28 20:40:53,1,14269
358360,358360,10000,2025-04-07 11:49:43,1,14270
358387,358387,10000,2025-10-28 20:08:48,1,14271
358418,358418,10000,2025-03-28 14:23:03,1,14272
358464,358464,10000,2025-11-28 13:52:40,1,14273
358470,358470,10000,2025-07-07 00:58:44,1,14274
358534,358534,10000,2025-06-14 13:16:18,1,14275
358538,358538,10000,2025-06-28 05:25:09,1,14276
358544,358544,10000,2025-09-14 22:57:46,1,14277
358545,358545,10000,2025-04-21 06:56:14,1,14278
358571,358571,10000,2025-08-14 20:55:28,1,14279
358573,358573,10000,2025-05-21 23:44:08,1,14280
358577,358577,10000,2025-11-28 09:13:16,1,14281
358604,358604,10000,2025-05-14 04:12:59,1,14282
358671,358671,10000,2025-01-20 23:21:21,1,14283
358682,358682,10000,2025-10-14 03:20:26,1,14284
358699,358699,10000,2025-11-07 16:21:40,1,14285
358705,358705,10000,2025-03-07 16:42:54,1,14286
358817,358817,10000,2025-08-07 05:24:26,1,14287
358848,358848,10000,2025-06-07 08:53:06,1,14288
358853,358853,10000,2025-07-21 11:36:03,1,14289
358921,358921,10000,2025-05-07 07:46:44,1,14290
358922,358922,10000,2025-03-14 10:04:57,1,14291
358927,358927,10000,2025-08-28 19:25:00,1,14292
358962,358962,10000,2025-07-21 18:47:22,1,14293
359000,359000,10000,2025-06-28 00:45:21,1,14294
359013,359013,10000,2025-01-06 14:14:17,1,14295
359043,359043,10000,2025-02-27 10:24:06,1,14296
359059,359059,10000,2025-12-07 11:31:25,1,14297
359060,359060,10000,2025-08-28 00:03:18,1,14298
359071,359071,10000,2025-09-14 06:41:46,1,14299
359072,359072,10000,2025-09-28 08:13:58,1,14300
359085,359085,10000,2025-12-28 01:00:50,1,14301
359090,359090,10000,2025-02-27 07:31:50,1,14302
359112,359112,10000,2025-02-06 14:52:09,1,14303
359117,359117,10000,2025-11-07 00:08:32,1,14304
359131,359131,10000,2025-08-07 07:02:12,1,14305
359142,359142,10000,2025-11-28 00:09:07,1,14306
359150,359150,10000,2025-01-20 23:33:21,1,14307
359163,359163,10000,2025-10-21 11:28:27,1,14308
359182,359182,10000,2025-07-07 16:39:30,1,14309
359196,359196,10000,2025-04-21 16:26:48,1,14310
359246,359246,10000,2025-07-07 08:31:34,1,14311
359252,359252,10000,2025-01-06 21:16:33,1,14312
359253,359253,10000,2025-06-28 00:13:34,1,14313
359298,359298,10000,2025-01-20 04:58:51,1,14314
359346,359346,10000,2025-08-07 16:45:30,1,14315
359379,359379,10000,2025-05-07 22:13:21,1,14316
359414,359414,10000,2025-03-07 05:26:42,1,14317
359443,359443,10000,2025-10-21 14:20:36,1,14318
359462,359462,10000,2025-07-07 20:05:13,1,14319
359466,359466,10000,2025-03-28 01:47:56,1,14320
359473,359473,10000,2025-06-28 03:10:40,1,14321
359485,359485,10000,2025-02-13 14:40:47,1,14322
359495,359495,10000,2025-05-21 01:32:26,1,14323
359571,359571,10000,2025-12-28 05:40:52,1,14324
359596,359596,10000,2025-05-07 09:02:53,1,14325
359621,359621,10000,2025-03-28 10:58:59,1,14326
359632,359632,10000,2025-12-28 05:30:16,1,14327
359649,359649,10000,2025-11-07 08:48:42,1,14328
359658,359658,10000,2025-10-14 04:47:59,1,14329
359678,359678,10000,2025-02-06 07:27:12,1,14330
359685,359685,10000,2025-09-28 05:36:52,1,14331
359695,359695,10000,2025-12-28 02:43:36,1,14332
359698,359698,10000,2025-06-07 15:11:32,1,14333
359704,359704,10000,2025-10-07 02:16:44,1,14334
359706,359706,10000,2025-05-28 03:24:24,1,14335
359762,359762,10000,2025-05-07 20:15:27,1,14336
359833,359833,10000,2025-06-28 13:49:50,1,14337
359877,359877,10000,2025-08-21 04:53:06,1,14338
359880,359880,10000,2025-09-28 23:05:21,1,14339
359928,359928,10000,2025-10-28 17:09:07,1,14340
359976,359976,10000,2025-10-14 02:50:33,1,14341
359997,359997,10000,2025-06-28 12:00:54,1,14342
360000,360000,10000,2025-04-21 09:44:49,1,14343
360006,360006,10000,2025-09-21 20:25:04,1,14344
360077,360077,10000,2025-07-28 07:16:12,1,14345
360206,360206,10000,2025-03-07 19:03:35,1,14346
360217,360217,10000,2025-06-28 23:08:20,1,14347
360226,360226,10000,2025-08-14 07:55:00,1,14348
360230,360230,10000,2025-05-14 17:27:29,1,14349
360242,360242,10000,2025-07-07 19:28:24,1,14350
360279,360279,10000,2025-06-21 11:19:10,1,14351
360330,360330,10000,2025-08-21 04:23:09,1,14352
360483,360483,10000,2025-02-20 06:51:03,1,14353
360532,360532,10000,2025-09-14 02:05:23,1,14354
360534,360534,10000,2025-11-21 20:52:51,1,14355
360536,360536,10000,2025-05-07 13:13:49,1,14356
360543,360543,10000,2025-03-21 23:27:48,1,14357
360571,360571,10000,2025-04-28 11:46:55,1,14358
360595,360595,10000,2025-07-14 09:32:06,1,14359
360618,360618,10000,2025-12-14 08:26:38,1,14360
360666,360666,10000,2025-02-06 10:01:30,1,14361
360700,360700,10000,2025-04-07 06:11:04,1,14362
360707,360707,10000,2025-10-28 12:45:18,1,14363
360717,360717,10000,2025-01-13 13:40:26,1,14364
360720,360720,10000,2025-10-21 18:51:13,1,14365
360724,360724,10000,2025-05-21 22:43:03,1,14366
360735,360735,10000,2025-07-14 21:05:46,1,14367
360757,360757,10000,2025-06-21 04:19:12,1,14368
360774,360774,10000,2025-08-14 06:02:44,1,14369
360785,360785,10000,2025-02-06 04:05:52,1,14370
360802,360802,10000,2025-07-14 20:16:05,1,14371
360808,360808,10000,2025-06-07 20:04:33,1,14372
360818,360818,10000,2025-04-07 18:06:51,1,14373
360830,360830,10000,2025-12-28 19:55:22,1,14374
360869,360869,10000,2025-08-07 18:05:55,1,14375
360930,360930,10000,2025-02-20 23:45:05,1,14376
360961,360961,10000,2025-05-28 08:41:56,1,14377
360974,360974,10000,2025-06-07 12:55:09,1,14378
360985,360985,10000,2025-01-27 00:31:34,1,14379
361001,361001,10000,2025-06-28 21:03:10,1,14380
361040,361040,10000,2025-01-13 15:12:53,1,14381
361051,361051,10000,2025-10-28 21:13:22,1,14382
361062,361062,10000,2025-03-21 14:10:01,1,14383
361084,361084,10000,2025-06-21 10:08:18,1,14384
361086,361086,10000,2025-11-21 03:46:33,1,14385
361108,361108,10000,2025-05-14 01:03:43,1,14386
361115,361115,10000,2025-05-21 15:44:15,1,14387
361204,361204,10000,2025-07-14 07:23:49,1,14388
361218,361218,10000,2025-12-14 11:17:26,1,14389
361265,361265,10000,2025-09-07 08:43:32,1,14390
361297,361297,10000,2025-02-13 00:05:36,1,14391
361313,361313,10000,2025-03-21 14:19:16,1,14392
361380,361380,10000,2025-05-14 12:48:01,1,14393
361426,361426,10000,2025-07-21 16:16:38,1,14394
361427,361427,10000,2025-12-21 22:39:37,1,14395
361449,361449,10000,2025-06-07 01:50:45,1,14396
361460,361460,10000,2025-01-13 18:50:36,1,14397
361462,361462,10000,2025-01-13 21:35:32,1,14398
361559,361559,10000,2025-12-07 21:00:46,1,14399
361567,361567,10000,2025-04-14 14:55:42,1,14400
361580,361580,10000,2025-09-21 05:23:59,1,14401
361656,361656,10000,2025-01-20 22:15:36,1,14402
361683,361683,10000,2025-03-14 01:56:03,1,14403
361733,361733,10000,2025-03-28 03:56:03,1,14404
361747,361747,10000,2025-01-13 20:14:31,1,14405
361755,361755,10000,2025-07-07 16:27:41,1,14406
361774,361774,10000,2025-02-06 04:28:24,1,14407
361848,361848,10000,2025-06-21 22:02:19,1,14408
361907,361907,10000,2025-03-14 09:34:40,1,14409
361934,361934,10000,2025-12-07 00:19:09,1,14410
361995,361995,10000,2025-01-13 05:17:05,1,14411
362006,362006,10000,2025-06-28 00:52:09,1,14412
362016,362016,10000,2025-07-28 13:11:53,1,14413
362049,362049,10000,2025-01-27 07:43:50,1,14414
362062,362062,10000,2025-10-21 08:18:29,1,14415
362067,362067,10000,2025-11-14 00:21:48,1,14416
362128,362128,10000,2025-11-14 16:40:53,1,14417
362152,362152,10000,2025-10-14 09:30:19,1,14418
362171,362171,10000,2025-05-28 07:29:08,1,14419
362172,362172,10000,2025-09-07 09:06:12,1,14420
362188,362188,10000,2025-04-28 12:07:35,1,14421
362196,362196,10000,2025-03-28 05:35:37,1,14422
362236,362236,10000,2025-02-20 02:57:36,1,14423
362237,362237,10000,2025-07-14 11:29:45,1,14424
362240,362240,10000,2025-03-21 21:50:52,1,14425
362256,362256,10000,2025-01-27 10:13:05,1,14426
362290,362290,10000,2025-07-07 09:25:11,1,14427
362292,362292,10000,2025-10-14 04:02:10,1,14428
362296,362296,10000,2025-11-14 17:00:58,1,14429
362390,362390,10000,2025-10-07 05:45:27,1,14430
362413,362413,10000,2025-06-21 08:53:32,1,14431
362422,362422,10000,2025-12-14 08:58:51,1,14432
362428,362428,10000,2025-06-07 12:13:25,1,14433
362448,362448,10000,2025-02-06 13:59:49,1,14434
362463,362463,10000,2025-03-14 00:12:29,1,14435
362481,362481,10000,2025-05-14 09:41:32,1,14436
362504,362504,10000,2025-01-20 02:34:44,1,14437
362509,362509,10000,2025-10-14 08:18:36,1,14438
362526,362526,10000,2025-08-07 07:36:25,1,14439
362527,362527,10000,2025-01-27 18:45:58,1,14440
362578,362578,10000,2025-02-27 07:49:02,1,14441
362591,362591,10000,2025-08-07 13:25:46,1,14442
362604,362604,10000,2025-04-28 03:37:15,1,14443
362607,362607,10000,2025-04-07 18:48:09,1,14444
362651,362651,10000,2025-12-28 07:30:51,1,14445
362658,362658,10000,2025-02-13 03:58:44,1,14446
362661,362661,10000,2025-09-14 16:56:19,1,14447
362670,362670,10000,2025-10-07 17:45:26,1,14448
362701,362701,10000,2025-05-14 23:50:09,1,14449
362705,362705,10000,2025-08-14 22:14:06,1,14450
362717,362717,10000,2025-04-14 23:29:38,1,14451
362762,362762,10000,2025-08-07 03:25:18,1,14452
362856,362856,10000,2025-12-07 16:55:00,1,14453
362861,362861,10000,2025-10-07 11:16:23,1,14454
362894,362894,10000,2025-08-28 16:42:57,1,14455
362924,362924,10000,2025-11-14 11:22:13,1,14456
362929,362929,10000,2025-12-07 17:01:59,1,14457
362939,362939,10000,2025-08-07 15:01:45,1,14458
363049,363049,10000,2025-10-14 07:04:17,1,14459
363063,363063,10000,2025-03-07 04:03:08,1,14460
363075,363075,10000,2025-03-14 15:09:15,1,14461
363079,363079,10000,2025-07-14 22:43:26,1,14462
363090,363090,10000,2025-02-27 11:14:11,1,14463
363114,363114,10000,2025-02-20 16:07:40,1,14464
363132,363132,10000,2025-06-21 05:23:01,1,14465
363153,363153,10000,2025-10-14 07:44:22,1,14466
363164,363164,10000,2025-06-21 21:30:57,1,14467
363179,363179,10000,2025-12-21 18:26:12,1,14468
363258,363258,10000,2025-01-27 01:16:39,1,14469
363283,363283,10000,2025-01-20 19:28:49,1,14470
363284,363284,10000,2025-02-20 08:46:37,1,14471
363327,363327,10000,2025-03-14 01:24:05,1,14472
363342,363342,10000,2025-07-07 07:05:32,1,14473
363379,363379,10000,2025-09-14 14:27:59,1,14474
363394,363394,10000,2025-02-06 23:44:10,1,14475
363396,363396,10000,2025-08-14 16:47:08,1,14476
363405,363405,10000,2025-04-21 09:06:02,1,14477
363429,363429,10000,2025-12-07 20:24:00,1,14478
363439,363439,10000,2025-10-21 08:06:32,1,14479
363500,363500,10000,2025-05-14 05:48:52,1,14480
363505,363505,10000,2025-01-27 00:47:38,1,14481
363506,363506,10000,2025-01-20 19:08:42,1,14482
363511,363511,10000,2025-02-13 00:25:48,1,14483
363515,363515,10000,2025-12-07 03:03:45,1,14484
363585,363585,10000,2025-11-21 00:12:09,1,14485
363614,363614,10000,2025-01-13 15:50:45,1,14486
363624,363624,10000,2025-03-28 23:23:18,1,14487
363662,363662,10000,2025-03-28 09:45:51,1,14488
363692,363692,10000,2025-05-07 09:01:26,1,14489
363698,363698,10000,2025-12-28 22:38:07,1,14490
363712,363712,10000,2025-12-07 07:41:41,1,14491
363725,363725,10000,2025-11-28 04:31:17,1,14492
363757,363757,10000,2025-03-28 04:06:39,1,14493
363758,363758,10000,2025-11-07 00:20:13,1,14494
363770,363770,10000,2025-10-14 10:17:26,1,14495
363806,363806,10000,2025-12-21 04:22:21,1,14496
363818,363818,10000,2025-02-20 01:25:26,1,14497
363819,363819,10000,2025-07-28 08:27:38,1,14498
363830,363830,10000,2025-08-14 19:32:39,1,14499
363909,363909,10000,2025-10-21 11:58:16,1,14500
364060,364060,10000,2025-04-14 20:07:15,1,14501
364061,364061,10000,2025-04-28 15:01:42,1,14502
364072,364072,10000,2025-07-28 04:28:38,1,14503
364085,364085,10000,2025-08-07 03:36:51,1,14504
364104,364104,10000,2025-08-21 06:46:51,1,14505
364105,364105,10000,2025-10-14 20:02:22,1,14506
364109,364109,10000,2025-03-21 23:40:23,1,14507
364146,364146,10000,2025-01-20 02:47:18,1,14508
364169,364169,10000,2025-06-21 16:50:25,1,14509
364181,364181,10000,2025-02-06 12:20:44,1,14510
364235,364235,10000,2025-09-14 00:16:47,1,14511
364269,364269,10000,2025-08-07 11:59:43,1,14512
364288,364288,10000,2025-05-21 00:17:37,1,14513
364302,364302,10000,2025-06-21 12:20:22,1,14514
364372,364372,10000,2025-06-14 01:11:06,1,14515
364405,364405,10000,2025-04-28 22:50:12,1,14516
364406,364406,10000,2025-12-07 15:05:18,1,14517
364409,364409,10000,2025-02-27 10:31:49,1,14518
364422,364422,10000,2025-08-28 21:43:14,1,14519
364460,364460,10000,2025-03-28 17:46:20,1,14520
364464,364464,10000,2025-09-14 21:43:33,1,14521
364481,364481,10000,2025-12-14 19:39:33,1,14522
364489,364489,10000,2025-08-14 10:46:40,1,14523
364512,364512,10000,2025-01-13 01:57:34,1,14524
364612,364612,10000,2025-01-13 12:34:37,1,14525
364647,364647,10000,2025-03-28 16:52:49,1,14526
364651,364651,10000,2025-01-27 11:42:40,1,14527
364691,364691,10000,2025-06-07 16:06:45,1,14528
364725,364725,10000,2025-07-07 23:52:42,1,14529
364741,364741,10000,2025-12-21 10:33:06,1,14530
364756,364756,10000,2025-01-13 00:21:52,1,14531
364761,364761,10000,2025-09-28 14:40:41,1,14532
364762,364762,10000,2025-02-06 20:58:03,1,14533
364773,364773,10000,2025-01-06 20:56:08,1,14534
364776,364776,10000,2025-12-28 17:45:13,1,14535
364848,364848,10000,2025-08-07 20:13:52,1,14536
364852,364852,10000,2025-11-28 01:03:28,1,14537
364877,364877,10000,2025-07-21 23:44:51,1,14538
364916,364916,10000,2025-06-28 05:38:59,1,14539
364917,364917,10000,2025-09-21 22:43:05,1,14540
364931,364931,10000,2025-08-21 16:55:56,1,14541
364932,364932,10000,2025-07-07 21:57:24,1,14542
364967,364967,10000,2025-07-14 07:23:46,1,14543
365120,365120,10000,2025-02-27 13:29:23,1,14544
365202,365202,10000,2025-09-28 15:03:16,1,14545
365225,365225,10000,2025-02-20 19:36:00,1,14546
365263,365263,10000,2025-04-28 08:39:33,1,14547
365271,365271,10000,2025-07-21 09:01:41,1,14548
365284,365284,10000,2025-03-21 18:42:31,1,14549
365285,365285,10000,2025-09-28 14:48:16,1,14550
365366,365366,10000,2025-08-21 04:42:03,1,14551
365385,365385,10000,2025-10-07 07:46:24,1,14552
365398,365398,10000,2025-06-21 11:18:21,1,14553
365430,365430,10000,2025-01-06 17:56:50,1,14554
365470,365470,10000,2025-01-06 04:55:08,1,14555
365483,365483,10000,2025-06-28 01:23:21,1,14556
365486,365486,10000,2025-09-07 16:13:47,1,14557
365497,365497,10000,2025-07-14 19:20:36,1,14558
365576,365576,10000,2025-09-28 03:15:29,1,14559
365625,365625,10000,2025-12-21 05:41:34,1,14560
365679,365679,10000,2025-07-14 11:47:25,1,14561
365682,365682,10000,2025-08-14 07:48:00,1,14562
365693,365693,10000,2025-10-28 14:52:47,1,14563
365744,365744,10000,2025-08-28 14:56:45,1,14564
365753,365753,10000,2025-02-06 06:17:29,1,14565
365754,365754,10000,2025-06-21 06:19:23,1,14566
365817,365817,10000,2025-05-14 19:21:56,1,14567
365833,365833,10000,2025-11-28 01:56:50,1,14568
365861,365861,10000,2025-04-07 09:32:57,1,14569
365863,365863,10000,2025-12-14 17:41:14,1,14570
365872,365872,10000,2025-04-21 09:47:03,1,14571
365873,365873,10000,2025-07-14 20:13:05,1,14572
365892,365892,10000,2025-04-21 13:51:15,1,14573
365921,365921,10000,2025-08-28 13:41:34,1,14574
365943,365943,10000,2025-08-14 14:22:59,1,14575
365959,365959,10000,2025-11-21 15:31:24,1,14576
366021,366021,10000,2025-12-21 15:52:32,1,14577
366047,366047,10000,2025-08-28 18:30:44,1,14578
366054,366054,10000,2025-08-14 07:52:50,1,14579
366065,366065,10000,2025-03-21 00:03:51,1,14580
366067,366067,10000,2025-08-28 14:04:18,1,14581
366078,366078,10000,2025-03-28 12:02:20,1,14582
366133,366133,10000,2025-02-13 13:27:35,1,14583
366139,366139,10000,2025-12-21 16:09:14,1,14584
366168,366168,10000,2025-05-21 15:18:58,1,14585
366202,366202,10000,2025-04-14 22:27:26,1,14586
366206,366206,10000,2025-03-28 22:00:11,1,14587
366213,366213,10000,2025-08-07 06:14:34,1,14588
366234,366234,10000,2025-05-14 11:00:22,1,14589
366282,366282,10000,2025-05-21 23:28:43,1,14590
366305,366305,10000,2025-12-14 11:31:55,1,14591
366324,366324,10000,2025-04-28 00:21:49,1,14592
366355,366355,10000,2025-04-14 21:42:38,1,14593
366378,366378,10000,2025-09-07 16:14:16,1,14594
366399,366399,10000,2025-08-21 01:05:41,1,14595
366435,366435,10000,2025-09-28 17:49:02,1,14596
366467,366467,10000,2025-06-21 08:15:26,1,14597
366483,366483,10000,2025-04-07 05:02:04,1,14598
366495,366495,10000,2025-07-28 23:07:21,1,14599
366497,366497,10000,2025-02-27 21:23:56,1,14600
366518,366518,10000,2025-08-28 05:16:26,1,14601
366531,366531,10000,2025-08-28 18:43:01,1,14602
366540,366540,10000,2025-09-28 17:51:41,1,14603
366559,366559,10000,2025-02-06 17:19:33,1,14604
366576,366576,10000,2025-08-28 20:08:16,1,14605
366629,366629,10000,2025-02-27 21:43:33,1,14606
366646,366646,10000,2025-03-07 11:13:17,1,14607
366657,366657,10000,2025-09-07 16:36:49,1,14608
366663,366663,10000,2025-09-07 06:28:18,1,14609
366673,366673,10000,2025-06-07 16:43:22,1,14610
366735,366735,10000,2025-12-14 06:03:19,1,14611
366748,366748,10000,2025-04-14 02:42:41,1,14612
366840,366840,10000,2025-11-07 15:12:56,1,14613
366844,366844,10000,2025-01-20 04:42:21,1,14614
366857,366857,10000,2025-04-07 09:24:53,1,14615
366909,366909,10000,2025-08-21 12:55:04,1,14616
366915,366915,10000,2025-07-21 15:13:25,1,14617
366960,366960,10000,2025-01-06 08:38:45,1,14618
366983,366983,10000,2025-05-14 03:39:27,1,14619
367021,367021,10000,2025-07-21 18:03:20,1,14620
367022,367022,10000,2025-05-21 19:43:43,1,14621
367088,367088,10000,2025-12-07 04:40:38,1,14622
367094,367094,10000,2025-04-07 08:22:57,1,14623
367193,367193,10000,2025-10-28 18:06:32,1,14624
367243,367243,10000,2025-02-20 16:48:28,1,14625
367270,367270,10000,2025-04-07 02:04:43,1,14626
367272,367272,10000,2025-02-20 20:50:34,1,14627
367305,367305,10000,2025-02-13 18:45:33,1,14628
367369,367369,10000,2025-03-28 07:52:31,1,14629
367418,367418,10000,2025-04-28 16:46:36,1,14630
367477,367477,10000,2025-08-21 21:23:53,1,14631
367557,367557,10000,2025-02-06 13:15:00,1,14632
367571,367571,10000,2025-01-27 02:44:57,1,14633
367576,367576,10000,2025-05-14 10:31:06,1,14634
367601,367601,10000,2025-09-21 05:58:58,1,14635
367606,367606,10000,2025-09-28 00:22:16,1,14636
367611,367611,10000,2025-02-06 10:13:43,1,14637
367652,367652,10000,2025-11-28 11:47:01,1,14638
367674,367674,10000,2025-07-14 06:57:23,1,14639
367691,367691,10000,2025-06-21 11:20:22,1,14640
367786,367786,10000,2025-03-21 18:00:35,1,14641
367793,367793,10000,2025-08-07 17:33:49,1,14642
367836,367836,10000,2025-02-13 17:35:54,1,14643
367892,367892,10000,2025-07-28 23:24:25,1,14644
367919,367919,10000,2025-10-28 07:29:33,1,14645
367920,367920,10000,2025-05-28 18:46:37,1,14646
367927,367927,10000,2025-09-14 23:08:44,1,14647
367929,367929,10000,2025-01-20 07:59:47,1,14648
367931,367931,10000,2025-01-06 07:25:09,1,14649
368038,368038,10000,2025-06-07 05:18:07,1,14650
368040,368040,10000,2025-03-28 04:44:30,1,14651
368048,368048,10000,2025-05-21 00:40:34,1,14652
368059,368059,10000,2025-05-21 20:28:50,1,14653
368098,368098,10000,2025-11-07 12:48:14,1,14654
368110,368110,10000,2025-09-14 10:42:32,1,14655
